Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Connecticut,peaks.with.formula,WsAreaSqKm,13,0.06956964777301135,0.2686724628547082,0.20218814129604534,475.4061250711183,4.041140174945506,1,0.5183362449749277,p = 0.069,0.20,r~'= '*0.52,r^2~'= '*0.20
Connecticut,peaks.with.formula,tt_hr,13,0.11193259859037696,0.21348355185925036,0.14198205657372776,493.017930344254,2.98572150144216,1,0.4620428030596843,p > 0.1,NA,NA,NA
Connecticut,peaks.with.formula,Da,12,0.1443840678796385,0.20048317064887694,0.12053148771376465,510.2049213660441,2.50755410379024,1,0.44775347083956485,p > 0.1,NA,NA,NA
Connecticut,peaks.with.formula,lulc_evenness,13,0.07117413918196698,0.2660713334199725,0.19935054554906095,476.25081859018945,3.987832606754516,1,0.5158210284778749,p = 0.071,0.20,r~'= '*0.52,r^2~'= '*0.20
Connecticut,peaks.with.formula,PctDecid2019Ws,13,0.05518139861019031,0.2948023426881921,0.23069346475075503,466.8358933531824,4.5984636164726735,1,-0.5429570357663599,p = 0.055,0.23,r~'= '*-0.54,r^2~'= '*0.23
Connecticut,peaks.with.formula,PctConif2019Ws,13,0.39123276838104926,0.06752414464571947,-0.017246387659215046,536.8186644896471,0.7965520896202845,1,-0.25985408337318744,p > 0.1,NA,NA,NA
Connecticut,AI.Mod.mean,WsAreaSqKm,13,0.12653457395770143,0.19899647435319107,0.12617797202166314,0.015453265409467926,2.732773511973645,1,0.4460902087618502,p > 0.1,NA,NA,NA
Connecticut,AI.Mod.mean,tt_hr,13,0.27391636305459044,0.1075842342608862,0.02645552828460318,0.01631122831928349,1.3260933102068344,1,0.32800035710481523,p > 0.1,NA,NA,NA
Connecticut,AI.Mod.mean,Da,12,0.40841245128356984,0.06929908064585398,-0.023771011289560606,0.016680957593146337,0.7445902244723647,1,0.2632471854471649,p > 0.1,NA,NA,NA
Connecticut,AI.Mod.mean,lulc_evenness,13,0.0756841530605158,0.2590374285184114,0.1916771947473579,0.014862818873164164,3.8455541796193504,1,0.5089571971378455,p = 0.075,0.19,r~'= '*0.51,r^2~'= '*0.19
Connecticut,AI.Mod.mean,PctDecid2019Ws,13,0.23345668743553863,0.12626926440481118,0.046839197532521304,0.016139566160994143,1.5896910247832319,1,-0.3553438678306007,p > 0.1,NA,NA,NA
Connecticut,AI.Mod.mean,PctConif2019Ws,13,0.7429709800226676,0.010177100464139695,-0.07980679949366576,0.017178363895870827,0.11309912627605448,1,-0.10088161608608238,p > 0.1,NA,NA,NA
Connecticut,CHON_norm,WsAreaSqKm,13,0.3557036948038469,0.07791791984139135,-0.005907723809391197,1.255613781047077,0.9295236689860347,1,0.27913781514046304,p > 0.1,NA,NA,NA
Connecticut,CHON_norm,tt_hr,13,0.11160779291504816,0.21382590192119988,0.14235552936858176,1.1593929314146898,2.9918117715669683,1,0.46241312905366344,p > 0.1,NA,NA,NA
Connecticut,CHON_norm,Da,12,0.06151803022155586,0.30712589819355346,0.23783848801290863,1.1287144809878131,4.4326364254750095,1,0.5541894064248736,p = 0.061,0.24,r~'= '*0.55,r^2~'= '*0.24
Connecticut,CHON_norm,lulc_evenness,13,0.2639175231343162,0.11190471470846165,0.031168779681958192,1.232256350319356,1.38605832299739,1,0.3345216206890996,p > 0.1,NA,NA,NA
Connecticut,CHON_norm,PctDecid2019Ws,13,0.05984332241166905,0.28572048181325976,0.2207859801599198,1.105109675257147,4.400133589052704,1,-0.5345282797132999,p = 0.059,0.22,r~'= '*-0.53,r^2~'= '*0.22
Connecticut,CHON_norm,PctConif2019Ws,13,0.016841445251730838,0.418596437741452,0.3657415684452203,0.9970343635626364,7.919732719333326,1,-0.6469902918448253,p = 0.016,0.37,r~'= '*-0.65,r^2~'= '*0.37
Connecticut,normalized.transformations,WsAreaSqKm,13,0.08017675881907603,0.2524035332599828,0.18444021810179945,0.8417751351410093,3.7138202083361915,1,0.5023977838923883,p = 0.080,0.18,r~'= '*0.50,r^2~'= '*0.18
Connecticut,normalized.transformations,tt_hr,13,0.05471090784266869,0.29575698723298555,0.23173489516325696,0.8170031791067289,4.619608289445881,1,0.5438354413174868,p = 0.054,0.23,r~'= '*0.54,r^2~'= '*0.23
Connecticut,normalized.transformations,Da,12,0.04652259042248831,0.3401802930593841,0.2741983223653224,0.8188634857021743,5.1556552415916315,1,0.5832497690178572,p = 0.046,0.27,r~'= '*0.58,r^2~'= '*0.27
Connecticut,normalized.transformations,lulc_evenness,13,0.22439274832636463,0.1309378024794861,0.05193214815943936,0.907586239743113,1.657321917100587,1,0.36185328861223004,p > 0.1,NA,NA,NA
Connecticut,normalized.transformations,PctDecid2019Ws,13,0.07105439576275514,0.2662635953156413,0.19956028579888152,0.83393558625672215,3.9917598878469427,1,-0.5160073597494916,p = 0.071,0.20,r~'= '*-0.52,r^2~'= '*0.20
Connecticut,normalized.transformations,PctConif2019Ws,13,0.42714751427199094,0.0582091965527392,-0.027408149215193633,0.9447995890308024,0.679876210020761,1,-0.24126582135217428,p > 0.1,NA,NA,NA
Yakima,DOC_mgL,WsAreaSqKm,7,0.3437795239390234,0.1793281507607542,0.01519378091290513,0.5773012713390755,1.0925691610294026,1,0.423471546577517,p > 0.1,NA,NA,NA
Yakima,DOC_mgL,tt_hr,7,0.9734033407774194,2.4550655479783825e-4,-0.19970539213424265,0.6371833634481473,0.0012278342153372614,1,0.01566864878659966,p > 0.1,NA,NA,NA
Yakima,DOC_mgL,Da,6,0.0037458363497359787,0.9017452063583554,0.87718150794794425,0.10512805493432943,36.71048191896696,1,0.9496026570931417,p = 0.003,0.88,r~'= '*0.95,r^2~'= '*0.88
Yakima,DOC_mgL,lulc_evenness,7,0.7466235227412915,0.02279057084092585,-0.17265131499088904,0.6299579631258277,0.11661047346083224,1,0.1509654624108636,p > 0.1,NA,NA,NA
Yakima,DOC_mgL,PctDecid2019Ws,7,0.8614844227777432,0.006702119464954171,-0.191957456642055,0.6351225023941538,0.03373670475036167,1,0.08186647338779639,p > 0.1,NA,NA,NA
Yakima,DOC_mgL,PctConif2019Ws,7,0.9060182151600089,0.0030741507722715678,-0.19631101907327397,0.6362813211315655,0.01541815158395666,1,-0.055445024774741905,p > 0.1,NA,NA,NA
Yakima,peaks.with.formula,WsAreaSqKm,7,0.07198861898015482,0.5086255866266223,0.4103507039519467,129.24417217019865,5.175540003546502,1,0.7131799118221328,p = 0.071,0.41,r~'= '*0.71,r^2~'= '*0.41
Yakima,peaks.with.formula,tt_hr,7,0.3012922849390445,0.20983842429845254,0.0518061091581431,163.89384853201614,1.3278197191007854,1,0.45808124202858863,p > 0.1,NA,NA,NA
Yakima,peaks.with.formula,Da,6,0.10662488977888536,0.5183982263591643,0.3979977829489554,132.1572232354162,4.305617252529226,1,0.71999876830392,p > 0.1,NA,NA,NA
Yakima,peaks.with.formula,lulc_evenness,7,0.4837827370094747,0.10255529664205885,-0.0769336440295294,174.66607026540223,0.5713739033632427,1,0.32024255907368154,p > 0.1,NA,NA,NA
Yakima,peaks.with.formula,PctDecid2019Ws,7,0.8108513656276133,0.012571154023902706,-0.18491461517131658,183.21355644569505,0.06365599949369423,1,0.11212115778881422,p > 0.1,NA,NA,NA
Yakima,peaks.with.formula,PctConif2019Ws,7,0.5320130371111924,0.08259089431216672,-0.10089092682539991,176.59817987940417,0.45013121082030066,1,-0.2873863154573812,p > 0.1,NA,NA,NA
